key,itemLabel,itemLabelheb,uri
Q11597999,logging worker,Q11597999,http://www.wikidata.org/entity/Q11597999
Q11610849,hijiri,Q11610849,http://www.wikidata.org/entity/Q11610849
Q11613014,Self-Defense Official,Q11613014,http://www.wikidata.org/entity/Q11613014
Q11615883,Performer,Q11615883,http://www.wikidata.org/entity/Q11615883
Q11630514,tourism ambassador,Q11630514,http://www.wikidata.org/entity/Q11630514
Q11631147,home health nurse,Q11631147,http://www.wikidata.org/entity/Q11631147
Q11631650,Reader model,Q11631650,http://www.wikidata.org/entity/Q11631650
Q11645911,baseball commentator,Q11645911,http://www.wikidata.org/entity/Q11645911
Q11666059,retainer,Q11666059,http://www.wikidata.org/entity/Q11666059
Q11666902,school nurse,אחות בית ספר,http://www.wikidata.org/entity/Q11666902
Q11690405,hooligan,Q11690405,http://www.wikidata.org/entity/Q11690405
Q11709698,heteropterist,Q11709698,http://www.wikidata.org/entity/Q11709698
Q11737267,catechist,Q11737267,http://www.wikidata.org/entity/Q11737267
Q11741162,coleopterist,Q11741162,http://www.wikidata.org/entity/Q11741162
Q11777629,Blacksmith artist,Q11777629,http://www.wikidata.org/entity/Q11777629
Q11796190,odonatologist,Q11796190,http://www.wikidata.org/entity/Q11796190
Q11869708,people's commissar,Q11869708,http://www.wikidata.org/entity/Q11869708
Q11893963,Softa,Q11893963,http://www.wikidata.org/entity/Q11893963
Q11900058,explorer,חוקר ארצות,http://www.wikidata.org/entity/Q11900058
Q11902879,Lord Mayor,הלורד ראש העיר,http://www.wikidata.org/entity/Q11902879
Q11915340,political counselor,Q11915340,http://www.wikidata.org/entity/Q11915340
Q11921529,faller,Q11921529,http://www.wikidata.org/entity/Q11921529
Q11923911,Geganter,Q11923911,http://www.wikidata.org/entity/Q11923911
Q11944538,Rambler,Q11944538,http://www.wikidata.org/entity/Q11944538
Q11981859,Crusader,Q11981859,http://www.wikidata.org/entity/Q11981859
Q11993231,Norwegian public servant,Q11993231,http://www.wikidata.org/entity/Q11993231
Q11999333,co-producer,Q11999333,http://www.wikidata.org/entity/Q11999333
Q12003277,scholarship holder,Q12003277,http://www.wikidata.org/entity/Q12003277
Q12010078,volontør,Q12010078,http://www.wikidata.org/entity/Q12010078
Q12027957,canon law jurist,קאנוניסט,http://www.wikidata.org/entity/Q12027957
Q12039558,Go player,שחקן גו,http://www.wikidata.org/entity/Q12039558
Q12043909,pastoral assistant,Q12043909,http://www.wikidata.org/entity/Q12043909
Q12074795,intrapreneur,Q12074795,http://www.wikidata.org/entity/Q12074795
Q12087689,wāli,ואלי,http://www.wikidata.org/entity/Q12087689
Q12119633,immunologist,אימונולוג,http://www.wikidata.org/entity/Q12119633
Q12245537,munashid,Q12245537,http://www.wikidata.org/entity/Q12245537
Q12248419,oil worker,Q12248419,http://www.wikidata.org/entity/Q12248419
Q12270170,mutakallim,Q12270170,http://www.wikidata.org/entity/Q12270170
Q12307965,debater,Q12307965,http://www.wikidata.org/entity/Q12307965
Q12310971,bassoonist,נגן בסון,http://www.wikidata.org/entity/Q12310971
Q12311053,fanger,Q12311053,http://www.wikidata.org/entity/Q12311053
Q12313165,attorney-in-fact,Q12313165,http://www.wikidata.org/entity/Q12313165
Q12321168,cameralist,Q12321168,http://www.wikidata.org/entity/Q12321168
Q12326565,dairy worker,Q12326565,http://www.wikidata.org/entity/Q12326565
Q12327806,motocross rider,Q12327806,http://www.wikidata.org/entity/Q12327806
Q12328016,mystic,מיסטיקן,http://www.wikidata.org/entity/Q12328016
Q12332456,proprietær,Q12332456,http://www.wikidata.org/entity/Q12332456
Q12333121,chairman of the regional council,Q12333121,http://www.wikidata.org/entity/Q12333121
Q12336940,state auditor,Q12336940,http://www.wikidata.org/entity/Q12336940
Q12341515,singing cowboy,Q12341515,http://www.wikidata.org/entity/Q12341515
Q12344026,ballad singer,Q12344026,http://www.wikidata.org/entity/Q12344026
Q12358881,phycologist,פיקולוג,http://www.wikidata.org/entity/Q12358881
Q12360214,bass guitarist,בסיסט,http://www.wikidata.org/entity/Q12360214
Q12362622,philanthropist,נדבן,http://www.wikidata.org/entity/Q12362622
Q12376355,Tark,Q12376355,http://www.wikidata.org/entity/Q12376355
Q12377274,trumpeter,חצוצרן,http://www.wikidata.org/entity/Q12377274
Q12407523,pioneer,חלוציות,http://www.wikidata.org/entity/Q12407523
Q12523696,Vincentian,Q12523696,http://www.wikidata.org/entity/Q12523696
Q12540495,saboteur,מחבל,http://www.wikidata.org/entity/Q12540495
Q12606035,pet groomer,Q12606035,http://www.wikidata.org/entity/Q12606035
Q12609698,yūjo,Q12609698,http://www.wikidata.org/entity/Q12609698
Q12713481,manual worker,פועל שחור,http://www.wikidata.org/entity/Q12713481
Q12718299,zionist,ציוני,http://www.wikidata.org/entity/Q12718299
Q12761281,fence,Q12761281,http://www.wikidata.org/entity/Q12761281
Q12764792,Ph.D. candidate,דוקטורנט,http://www.wikidata.org/entity/Q12764792
Q12771457,methodologist,Q12771457,http://www.wikidata.org/entity/Q12771457
Q12773412,parasitologist,פרזיטולוג,http://www.wikidata.org/entity/Q12773412
Q12795793,marimba player,Q12795793,http://www.wikidata.org/entity/Q12795793
Q12797895,occultist,Q12797895,http://www.wikidata.org/entity/Q12797895
Q12800682,saxophonist,סקסופוניסט,http://www.wikidata.org/entity/Q12800682
Q12803959,runner,רץ,http://www.wikidata.org/entity/Q12803959
Q12826225,Lord,לורד,http://www.wikidata.org/entity/Q12826225
Q12846426,tar player,Q12846426,http://www.wikidata.org/entity/Q12846426
Q12902372,flutist,חלילן,http://www.wikidata.org/entity/Q12902372
Q12912932,mufassir,מופסיר,http://www.wikidata.org/entity/Q12912932
Q12949805,real estate negotiator,Q12949805,http://www.wikidata.org/entity/Q12949805
Q12961474,anarchist,אנרכיסט,http://www.wikidata.org/entity/Q12961474
Q13105405,hiker,Q13105405,http://www.wikidata.org/entity/Q13105405
Q13146329,buyer,Q13146329,http://www.wikidata.org/entity/Q13146329
Q13219244,fundraiser,מגייס תרומות,http://www.wikidata.org/entity/Q13219244
Q13381376,weightlifter,מרים משקולות,http://www.wikidata.org/entity/Q13381376
Q13381572,artistic gymnast,מתעמל מכשירים,http://www.wikidata.org/entity/Q13381572
Q13381685,goldsmithing,Q13381685,http://www.wikidata.org/entity/Q13381685
Q13381863,fencer,סייף,http://www.wikidata.org/entity/Q13381863
Q13382533,taekwondo athlete,לוחם טאקוונדו,http://www.wikidata.org/entity/Q13382533
Q13382576,rower,חותר,http://www.wikidata.org/entity/Q13382576
Q13382749,polar explorer,Q13382749,http://www.wikidata.org/entity/Q13382749
Q13405326,property caretaker,Q13405326,http://www.wikidata.org/entity/Q13405326
Q13416803,epidemiologist,אפידמיולוג,http://www.wikidata.org/entity/Q13416803
Q13423598,education expert,Q13423598,http://www.wikidata.org/entity/Q13423598
Q13424456,hymnwriter,כותב המנונים,http://www.wikidata.org/entity/Q13424456
Q13424814,namestnik,Q13424814,http://www.wikidata.org/entity/Q13424814
Q13464374,tug of war competitor,Q13464374,http://www.wikidata.org/entity/Q13464374
Q13561328,surfer,גולש גלים,http://www.wikidata.org/entity/Q13561328
Q13615267,informer collaborator,Q13615267,http://www.wikidata.org/entity/Q13615267
Q13747838,traitor,Q13747838,http://www.wikidata.org/entity/Q13747838
Q13986915,chalupář,Q13986915,http://www.wikidata.org/entity/Q13986915
Q14009165,trapper,לוכד,http://www.wikidata.org/entity/Q14009165
Q14161749,Absolvent,Q14161749,http://www.wikidata.org/entity/Q14161749
Q14467526,linguist,בלשן,http://www.wikidata.org/entity/Q14467526
Q14605941,combined track and field event athlete,Q14605941,http://www.wikidata.org/entity/Q14605941
Q14805828,Prisoner of Zion,אסיר ציון,http://www.wikidata.org/entity/Q14805828
Q14827916,sycophant,Q14827916,http://www.wikidata.org/entity/Q14827916
Q14886050,terrorist,טרוריסט,http://www.wikidata.org/entity/Q14886050
Q14948222,con artist,נוכל,http://www.wikidata.org/entity/Q14948222
Q15077007,podcaster,פודקאסטר,http://www.wikidata.org/entity/Q15077007
Q15080920,reseller,Q15080920,http://www.wikidata.org/entity/Q15080920
Q15095148,graffiti artist,אמן גרפיטי,http://www.wikidata.org/entity/Q15095148
Q15143191,science communicator,Q15143191,http://www.wikidata.org/entity/Q15143191
Q15253558,activist,פעיל חברתי,http://www.wikidata.org/entity/Q15253558
Q15284879,plasterer,Q15284879,http://www.wikidata.org/entity/Q15284879
Q15296811,drawer,שרטט,http://www.wikidata.org/entity/Q15296811
Q15360275,high school student,תיכוניסט,http://www.wikidata.org/entity/Q15360275
Q15462162,cultural historian,היסטוריון תרבותי,http://www.wikidata.org/entity/Q15462162
Q15472169,patron of the arts,פטרון אמנות,http://www.wikidata.org/entity/Q15472169
Q15622297,Betyárs,Q15622297,http://www.wikidata.org/entity/Q15622297
Q15627169,trade unionist,איש איגוד מקצועי,http://www.wikidata.org/entity/Q15627169
Q15631669,railroad construction foreman,מנהל כוח העבודה ברכבת,http://www.wikidata.org/entity/Q15631669
Q15686806,senator,סנאטור,http://www.wikidata.org/entity/Q15686806
Q15709642,snowboarder,גולש שלג,http://www.wikidata.org/entity/Q15709642
Q15735983,coauthor,Q15735983,http://www.wikidata.org/entity/Q15735983
Q15812002,court reporter,Q15812002,http://www.wikidata.org/entity/Q15812002
Q15819198,glover,Q15819198,http://www.wikidata.org/entity/Q15819198
Q15883433,mass murderer,רוצח המונים,http://www.wikidata.org/entity/Q15883433
Q15931838,investigative journalist,עיתונאי חוקר,http://www.wikidata.org/entity/Q15931838
Q15954665,antisemite,אנטישמי,http://www.wikidata.org/entity/Q15954665
Q15962734,mutineer,Q15962734,http://www.wikidata.org/entity/Q15962734
Q15966504,child singer,זמרת ילדה,http://www.wikidata.org/entity/Q15966504
Q15975810,sugar daddy,Q15975810,http://www.wikidata.org/entity/Q15975810
Q15976327,onomastician,אונומסטיקאי,http://www.wikidata.org/entity/Q15976327
Q15976341,slavicist,סלביסט,http://www.wikidata.org/entity/Q15976341
Q15977927,art educator,מורה לאמנות,http://www.wikidata.org/entity/Q15977927
Q15978337,social critic,מבקר חברתי,http://www.wikidata.org/entity/Q15978337
Q15980629,Romani rights activist,Q15980629,http://www.wikidata.org/entity/Q15980629
Q15980704,matchmaker,שדכן,http://www.wikidata.org/entity/Q15980704
Q15981151,jazz musician,מוזיקאי ג'אז,http://www.wikidata.org/entity/Q15981151
Q15982595,star,Q15982595,http://www.wikidata.org/entity/Q15982595
Q15986555,chess organiser,Q15986555,http://www.wikidata.org/entity/Q15986555
Q15991187,grammarian,מדקדק,http://www.wikidata.org/entity/Q15991187
Q15999952,proctor,Q15999952,http://www.wikidata.org/entity/Q15999952
Q16003532,middle school student,תלמיד חטיבה,http://www.wikidata.org/entity/Q16003532
Q16003550,pacifist,פציפיסט,http://www.wikidata.org/entity/Q16003550
Q16003605,elementary school student,תלמיד יסודי,http://www.wikidata.org/entity/Q16003605
Q16003954,oboist,אבובן,http://www.wikidata.org/entity/Q16003954
Q16004471,kayaker,קיאקיסט,http://www.wikidata.org/entity/Q16004471
Q16012028,legal scholar,חוקר משפט,http://www.wikidata.org/entity/Q16012028
Q16023925,storyteller,מספר סיפורים,http://www.wikidata.org/entity/Q16023925
Q16063497,evolutionary biologist,ביולוג אבולוציוני,http://www.wikidata.org/entity/Q16063497
Q16124813,musafir,Q16124813,http://www.wikidata.org/entity/Q16124813
Q16144287,châtelain,Q16144287,http://www.wikidata.org/entity/Q16144287
Q16144978,bandit,Q16144978,http://www.wikidata.org/entity/Q16144978
Q16156383,tuba player,נגן טובה,http://www.wikidata.org/entity/Q16156383
Q16157763,kveder,Q16157763,http://www.wikidata.org/entity/Q16157763
Q16185210,policy advisor,Q16185210,http://www.wikidata.org/entity/Q16185210
Q16271261,malacologist,מלקולוג,http://www.wikidata.org/entity/Q16271261
Q16278103,squash player,שחקן סקווש,http://www.wikidata.org/entity/Q16278103
Q16303386,grappler,Q16303386,http://www.wikidata.org/entity/Q16303386
Q16323111,peace activist,פעיל שלום,http://www.wikidata.org/entity/Q16323111
Q16324756,service worker,Q16324756,http://www.wikidata.org/entity/Q16324756
Q16334393,Armenian Genocide denier,Q16334393,http://www.wikidata.org/entity/Q16334393
Q16515647,mentor,מנטור,http://www.wikidata.org/entity/Q16515647
Q16520117,skinner,Q16520117,http://www.wikidata.org/entity/Q16520117
Q16532929,administrator,אדמיניסטרטור,http://www.wikidata.org/entity/Q16532929
Q16603616,medicine woman,Q16603616,http://www.wikidata.org/entity/Q16603616
Q16611574,social reformer,רפורמטור חברתי,http://www.wikidata.org/entity/Q16611574
Q16637669,Félibresse,Q16637669,http://www.wikidata.org/entity/Q16637669
Q16658624,runologist,חוקר רונות,http://www.wikidata.org/entity/Q16658624
Q16678266,supporter,Q16678266,http://www.wikidata.org/entity/Q16678266
Q16681315,trouveresse,Q16681315,http://www.wikidata.org/entity/Q16681315
Q16735601,florist,Q16735601,http://www.wikidata.org/entity/Q16735601
Q16744668,physical chemist,כימאי פיזיקלי,http://www.wikidata.org/entity/Q16744668
Q16755977,racial theorist,תאורטיקן גזע,http://www.wikidata.org/entity/Q16755977
Q16827718,confessor,Q16827718,http://www.wikidata.org/entity/Q16827718
Q16868721,carcinologist,קרצינולוג,http://www.wikidata.org/entity/Q16868721
Q16869121,proprietor,בעלים,http://www.wikidata.org/entity/Q16869121
Q16872924,informant,Q16872924,http://www.wikidata.org/entity/Q16872924
Q16874743,zymologist,Q16874743,http://www.wikidata.org/entity/Q16874743
Q16887133,dignitary,Q16887133,http://www.wikidata.org/entity/Q16887133
Q16919633,Russian oligarch,אוליגרכים רוסים,http://www.wikidata.org/entity/Q16919633
Q16961937,discussion moderator,מנחה דיון,http://www.wikidata.org/entity/Q16961937
Q16978134,stock model,Q16978134,http://www.wikidata.org/entity/Q16978134
Q16997621,sawyer,Q16997621,http://www.wikidata.org/entity/Q16997621
Q16999353,scholar of Piyyut,חוקר פיוטים,http://www.wikidata.org/entity/Q16999353
Q17010072,militant,מיליטנטי,http://www.wikidata.org/entity/Q17010072
Q17017959,swagman,Q17017959,http://www.wikidata.org/entity/Q17017959
Q17048963,advokat,Q17048963,http://www.wikidata.org/entity/Q17048963
Q17050206,kankō Ainu,Q17050206,http://www.wikidata.org/entity/Q17050206
Q17062828,treasure hunter,Q17062828,http://www.wikidata.org/entity/Q17062828
Q17067924,lunch lady,Q17067924,http://www.wikidata.org/entity/Q17067924
Q17098559,penciller,עפרונאי,http://www.wikidata.org/entity/Q17098559
Q17125263,YouTuber,יוטיובר,http://www.wikidata.org/entity/Q17125263
Q17156829,music supervisor,Q17156829,http://www.wikidata.org/entity/Q17156829
Q17176618,smuggler,מבריח,http://www.wikidata.org/entity/Q17176618
Q17291399,film crew member,חבר צוות צילום,http://www.wikidata.org/entity/Q17291399
Q17303149,piano teacher,מורה לפסנתר,http://www.wikidata.org/entity/Q17303149
Q17309512,street sweeper,שרת,http://www.wikidata.org/entity/Q17309512
Q17318006,freediver,צולל חופשי,http://www.wikidata.org/entity/Q17318006
Q17324341,Corder de viola,Q17324341,http://www.wikidata.org/entity/Q17324341
Q17344952,arachnologist,ארכנולוג,http://www.wikidata.org/entity/Q17344952
Q17351861,Gaelic football player,כדורגלן גאלי,http://www.wikidata.org/entity/Q17351861
Q17361156,beach volleyball player,שחקן כדורעף חופים,http://www.wikidata.org/entity/Q17361156
Q17379560,impersonator,מתחזה,http://www.wikidata.org/entity/Q17379560
Q17433421,science journalist,עיתונאי מדע,http://www.wikidata.org/entity/Q17433421
Q17487600,real estate developer,"מפתח נכסי נדל""ן",http://www.wikidata.org/entity/Q17487600
Q17488465,regional historian,היסטוריון של איזור,http://www.wikidata.org/entity/Q17488465
Q17489339,historian of Modern Age,היסטוריון  העת החדשה,http://www.wikidata.org/entity/Q17489339
Q17504942,scuba diver,צולל,http://www.wikidata.org/entity/Q17504942
Q17504998,sport historian,היסטוריון של הספורט,http://www.wikidata.org/entity/Q17504998
Q17505902,watercolorist,Q17505902,http://www.wikidata.org/entity/Q17505902
Q17638669,rawi,Q17638669,http://www.wikidata.org/entity/Q17638669
Q17769800,slave trader,סוחר עבדים,http://www.wikidata.org/entity/Q17769800
Q17991680,cytotechnologist,Q17991680,http://www.wikidata.org/entity/Q17991680
Q18028810,perpetrator,מבצע,http://www.wikidata.org/entity/Q18028810
Q18089644,guest,Q18089644,http://www.wikidata.org/entity/Q18089644
Q18120029,bibliophile,ביבליופיל,http://www.wikidata.org/entity/Q18120029
Q18121791,scout,Q18121791,http://www.wikidata.org/entity/Q18121791
Q18199024,hurler,שחקן הרלינג,http://www.wikidata.org/entity/Q18199024
